FID,OBJECTID,KEY_ID,VALUE,TYPE,FEATURECOD,FEATUREGUI,EPSCREATET,EPSMODIFYT,PROJECTID,MAPSCALE,SECURITY,UPDATEREGI,UPDATETIME,YEWBH,YEWID,DESCRIPTIO,X,Y
525,664624,964952,3.900000000000000,0,831000,{95880081-790F-4B2B-94F3-B4B1409AF1AF},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34974.811436199997843,-17116.310330500000418
526,664625,964954,4.000000000000000,0,831000,{51C72E42-EB01-4326-9560-98F3823CFF12},2010/4/7 0:00:00,2012/4/17 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34286.328007900003286,-17076.575859799999307
527,664626,964957,4.000000000000000,0,831000,{9F187944-4952-45CB-B027-A018FC01F501},2010/4/7 0:00:00,2012/4/18 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34139.897074200001953,-16931.064680700001190
528,664627,964958,4.000000000000000,0,831000,{0C93C1BE-67AC-4100-8113-CE1081C9EEE4},2010/4/7 0:00:00,2012/4/18 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34239.571104499998910,-16942.189666199999920
529,664628,965778,3.900000000000000,0,831000,{763D0777-8261-4BBD-A4FB-E062C8A09AB6},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34023.858097900003486,-17527.120811299999332
530,664629,965779,3.900000000000000,0,831000,{C29C6BA2-1B1F-4620-9387-43D3E4FFF15A},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34131.170821500003512,-17502.331454600000143
531,664713,966102,4.000000000000000,0,831000,{0EC28313-40CA-413F-A7BF-BA7080E6C9FD},2010/4/7 0:00:00,2012/6/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36080.125765999997384,-17853.136887799999386
532,664714,964901,4.000000000000000,0,831000,{4CAF3A2F-294E-483F-87CD-9DE437725E00},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35197.781710800001747,-15673.824055499999304
533,664715,964902,4.000000000000000,0,831000,{BC4EBB46-6381-4C78-995B-3F879529F690},2010/4/7 0:00:00,2012/4/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35153.125704400001268,-15801.623825599999691
534,664716,964904,4.000000000000000,0,831000,{30DCCC66-9A5B-4C67-8487-8AA6A4E3A714},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35265.255074200002127,-15706.605405500000415
535,664717,964905,4.000000000000000,0,831000,{092D049D-E3EB-4947-92F8-DB6B34B6B43A},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35284.902616300001682,-15752.641939299999649
536,664718,964906,4.300000000000000,0,831000,{1F050602-202C-4D9C-859B-26C549DFF2B8},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35371.212781499998528,-15714.465604200000598
537,664719,964908,4.400000000000000,0,831000,{B844F3D6-8EAF-4483-A481-71E76DB4F515},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35109.150062599997909,-15667.706758399999671
538,664720,964912,4.000000000000000,0,831000,{C7604AC1-76F3-4C56-B65B-882B7CF38FE5},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35481.892298999999184,-15961.013826000000336
539,664721,964913,4.000000000000000,0,831000,{BBE50971-AFBA-4443-AAF4-07D2EDB4A869},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35352.443294999997306,-15989.575071999999636
540,664722,964914,4.000000000000000,0,831000,{9CE95759-5D63-4976-8F60-C274BDA7C189},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35281.279538000002503,-15817.749207000000752
541,664723,964916,4.000000000000000,0,831000,{DCD18C76-FF1C-4961-8AFB-33ADA95753E9},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35151.393125399998098,-15854.541309099999125
542,664724,965094,3.700000000000000,0,831000,{1C58CE7D-9A8F-4CDE-9FE1-E5914B7D4222},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35347.772240300000703,-15235.848184200000105
543,664725,965096,3.700000000000000,0,831000,{BDA680B8-3A4D-4EBF-9215-E403ADE6BF2A},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35223.252035500001512,-15292.769332199999553
544,664726,965097,3.800000000000000,0,831000,{1C6D136B-9D05-47FB-B641-C0A5FE68190D},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35419.638459599998896,-15293.597220199999356
545,664779,965100,5.100000000000000,0,831000,{E8CCBEB5-8BA9-4A0C-923F-B7E3AF7462C2},2010/4/7 0:00:00,2012/4/13 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35689.997877599998901,-15454.867153699999108
546,664780,965103,3.800000000000000,0,831000,{0C3A077B-1593-44D9-A192-DFA361C0EDA8},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35450.670410699996864,-15366.246701699999903
547,664781,965108,4.300000000000000,0,831000,{235A1701-0F63-4460-B337-88726629C6FB},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35577.991469900000084,-15784.383286000000226
548,664782,965277,4.000000000000000,0,831000,{EBA5C842-685D-4343-9BB6-F41AB2937A2F},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35186.432177599999704,-15926.590648699999292
549,664783,965278,4.000000000000000,0,831000,{67CD4E1F-C8B1-4464-97EF-1439480DECFA},2010/4/7 0:00:00,2012/3/22 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35059.847293999999238,-15842.728192000000490
550,664837,966436,4.100000000000000,0,831000,{7ECF07B3-F9BA-45FC-8E4A-4A82B460B666},2010/4/7 0:00:00,2012/7/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36574.612804800002777,-17707.792385600001580
551,664839,966439,4.100000000000000,0,831000,{6F6F6330-5E87-43E4-838C-D40A02CF9B56},2010/4/7 0:00:00,2012/7/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36317.440329299999576,-17746.570073800001410
552,664840,966440,4.100000000000000,0,831000,{7F0BB8CF-31DE-4FF9-9371-9E0173F31619},2010/4/7 0:00:00,2012/7/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36369.616638100000273,-17743.741519499999413
553,664841,966441,4.100000000000000,0,831000,{3BE8D57E-E71A-4C68-8B55-03F0786978B3},2010/4/7 0:00:00,2012/7/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36403.629419999997481,-17696.135312999998860
554,664842,966442,4.100000000000000,0,831000,{BC19672A-F261-46EB-82D7-EB4AED8AA70C},2010/4/7 0:00:00,2012/6/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36466.107937200002198,-17729.463354799998342
555,664843,966443,4.100000000000000,0,831000,{A61FA628-9623-42E8-B205-FBFE76846220},2010/4/7 0:00:00,2012/7/5 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36504.732706599999801,-17680.052293100001407
556,664844,966447,4.000000000000000,0,831000,{00C2AA43-B379-494D-89D9-A60038605120},2010/4/7 0:00:00,2012/6/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36078.643085700001393,-17741.930298600000242
557,664845,966448,4.000000000000000,0,831000,{3A132B9F-7526-4410-A1D4-BBAD7F9D3889},2010/4/7 0:00:00,2012/6/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36082.321415899998101,-17674.579667499998322
558,664847,965297,3.800000000000000,0,831000,{DB3D432C-E1A0-4FF0-92B2-AEBD6304DF92},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35752.565341900000931,-15904.717156599999726
559,664848,965298,4.000000000000000,0,831000,{7606AE18-2A9C-46BD-9B8C-B3551F6795D3},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,35740.589137399998435,-15967.870314699999653
560,664975,965603,3.900000000000000,0,831000,{1F7A125F-0103-4370-9A43-C6626548A9FA},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36255.123684400001366,-16318.615329199999906
561,664976,965607,4.100000000000000,0,831000,{D9CB8680-FD7C-44AB-8807-499C215C9705},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36259.453264999996463,-16532.218133999998827
562,664977,965609,4.100000000000000,0,831000,{1AB219D9-569E-47EC-8D32-55C9EA7355E6},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36168.008913999998185,-16438.303826999999728
563,665058,965610,4.200000000000000,0,831000,{A1E3B485-8272-4935-BFAB-F4821E87B243},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36085.046913999998651,-16391.965696999999636
564,665059,965611,4.200000000000000,0,831000,{DFF6ABE8-154A-414E-B728-4B737A61FE82},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36158.553273999998055,-16533.365408000001480
565,665060,965612,3.900000000000000,0,831000,{7C4BB813-2E12-4282-8E6C-437E545A6BA9},2010/4/7 0:00:00,2012/4/11 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36044.914537999997265,-16536.803421100001287
566,665061,965617,4.000000000000000,0,831000,{6CBAD231-E8AF-47E1-AFEF-E52750727A3A},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36419.972287999997206,-16781.804086000000098
567,665062,965618,4.000000000000000,0,831000,{4FCA3960-26C6-48EE-A264-98EE6E962134},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36346.916035000002012,-16623.663575999999011
568,665063,965619,4.000000000000000,0,831000,{11B24DAD-F4FB-4F6A-9896-EA488A04CC85},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36343.368557000001601,-16715.477602999999363
569,665064,965620,4.000000000000000,0,831000,{9C06A850-2055-41BB-96C6-C361AA418BAF},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36325.397351300001901,-16774.043524600001547
570,665065,965622,4.100000000000000,0,831000,{9DD7AD53-EEB5-41F6-88E4-A105BB04A1E4},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36209.299431999999797,-16647.053857999999309
571,665066,965623,4.000000000000000,0,831000,{C1DABCB2-5CF2-499C-84CE-43F5C3ECDC7D},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,36265.242333299996972,-16748.400199799998518
572,665087,965738,3.900000000000000,0,831000,{F23164B1-2A0B-4D16-9688-78334293E3E8},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33535.394156200003636,-17158.401013200000307
573,665088,965743,3.900000000000000,0,831000,{56D95C87-CA25-4E75-B2B4-5797FDA2EC94},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33642.983451799998875,-17118.244293399999151
574,665089,965746,3.900000000000000,0,831000,{377FF95E-6769-427B-A71B-36E9DA43E5F6},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33927.604691200001980,-17440.847046300001239
575,665090,965748,4.000000000000000,0,831000,{72A6D4D9-7398-4EB6-B387-8366D9411860},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33844.675838499999372,-17399.598610599998210
576,665091,965749,4.000000000000000,0,831000,{4A1B434C-C4D0-4AD3-B1BF-EA8A1BA9F16E},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33688.834729200003494,-17421.167922399999952
577,665092,965750,3.900000000000000,0,831000,{284A898C-6472-4A46-8D76-AA2E41E4ECB6},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33806.714359999998123,-17485.830472000001464
578,665093,965751,4.000000000000000,0,831000,{21DC148E-C48E-4B37-BC6F-66E8D1EB1CAE},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33901.121267800001078,-17526.933421199999430
579,665094,965752,3.900000000000000,0,831000,{9AEB8A19-64AE-4E94-90FD-A810EA20AB8F},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33941.563581800000975,-17566.290951800001494
580,665095,965755,4.000000000000000,0,831000,{7504049B-44BE-4E0E-8A4D-66C211788B7A},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33765.760983300002408,-17187.946238399999856
581,665172,965756,4.000000000000000,0,831000,{A0EE216A-FA3E-4D2F-A658-AFE12126CC5C},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33784.297801399996388,-17118.691535800000565
582,665173,965758,3.900000000000000,0,831000,{A0E94D18-3ED9-45C0-8AF3-C329DE5622C8},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33941.235922699997900,-17135.933154099999228
583,665175,965760,4.300000000000000,0,831000,{8E682113-0B42-440B-9DCF-B3972F66176E},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33258.911568600000464,-17062.282495300001756
584,665176,965761,3.900000000000000,0,831000,{0A13D4B1-40A8-4332-B790-F9A9689D34D8},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33589.499533000001975,-17038.278438500001357
585,665178,965765,4.000000000000000,0,831000,{4C04A7E6-6912-4C86-8664-233B5CADD0E4},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33366.109657200002403,-16832.497748900001170
586,665179,965766,4.100000000000000,0,831000,{6413974B-1BF5-4BE4-AAD1-8CF3F00E58EA},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33405.329723700000613,-16929.501375399999233
587,665180,965767,3.900000000000000,0,831000,{668BE5B5-4583-4949-AB33-870C4660288E},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33527.911645899999712,-16997.220181299999240
588,665181,965768,3.900000000000000,0,831000,{6868541B-ACE9-4F49-A8DA-DB51BE15CC81},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33611.288888399998541,-17075.406723200001579
589,665182,965770,3.900000000000000,0,831000,{6C6D2982-4165-4B77-84B7-94FFF824E87A},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33776.800201099998958,-17019.382065500001772
590,665183,965771,3.900000000000000,0,831000,{48989712-67D4-4DA1-9552-725D7B746766},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33902.961107700000866,-17031.334774599999946
591,665184,965772,4.000000000000000,0,831000,{50770A21-9E1C-4E40-BEAB-F8057558E479},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33785.214678199998161,-17073.997379799999180
592,665185,965773,3.900000000000000,0,831000,{2B8E522A-75CE-4F2E-A113-8AE614FF4A14},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33722.873082099999010,-16990.764047699998628
593,665186,965775,3.900000000000000,0,831000,{BCE0EE6D-1F9D-4502-ACCC-BE1635F95507},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33906.096813900003326,-16923.716348499998276
594,665429,966348,3.900000000000000,0,831000,{A92E008C-CAB1-4364-B2E9-2C034FE0476A},2010/4/7 0:00:00,2012/7/11 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34204.430545800001710,-17710.785784100000456
595,665433,966373,3.800000000000000,0,831000,{47C576B4-1242-40FC-B63F-9DD1B1F6C458},2010/4/7 0:00:00,2012/7/11 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34642.357820199998969,-17667.362958099998650
596,665435,966383,3.800000000000000,0,831000,{5246BBFA-DA42-4787-B5E0-8F03F33813BC},2010/4/7 0:00:00,2012/6/10 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,34823.063405200002308,-17619.947445900001185
597,665469,965038,4.000000000000000,0,831000,{0948F04D-1E14-4D98-A6F8-C46128524943},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33917.503867200000968,-15316.956226800000877
598,665470,965141,4.100000000000000,0,831000,{123DD5CE-B1C2-4433-9144-68131A7E4B1B},2010/4/7 0:00:00,2012/4/24 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33378.966630000002624,-15218.403994199999943
599,665472,965145,3.700000000000000,0,831000,{698AF806-E292-4F82-B8A2-73E06573D567},2010/4/7 0:00:00,2012/7/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33325.301863799999410,-15576.057625999999800
600,665473,965146,3.700000000000000,0,831000,{B66001D3-13D3-46DB-9100-9EB9795217C2},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33382.388693699998839,-15506.500835799999550
601,665474,965147,3.700000000000000,0,831000,{5645135F-634F-49B7-AFC5-48F166629249},2010/4/7 0:00:00,2012/7/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33317.712456900000689,-15537.841940000000250
602,665478,965152,3.700000000000000,0,831000,{913E712A-25C2-4E0B-8B4B-3E5743A20273},2010/4/7 0:00:00,2012/7/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33465.819694999998319,-15917.832796900000176
603,665553,965153,3.700000000000000,0,831000,{7CDE1F8B-9D08-4761-AF7A-C080CDCE2389},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33453.831303400002071,-15856.093697000000247
604,665554,965154,3.700000000000000,0,831000,{7376CFE2-DAF6-40D9-BEC1-B78B5C882F24},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33381.339820100001816,-15814.199699599999803
605,665555,965156,3.800000000000000,0,831000,{DE3C7DB0-155A-424E-ACF7-C86046C20971},2010/4/7 0:00:00,2012/7/12 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33440.148069000002579,-15639.239358000000720
606,665556,965218,3.700000000000000,0,831000,{373F9348-FDDA-43CF-A1CA-81BD8AB464D6},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33330.910478199999488,-15798.269000700000106
607,665557,965219,3.700000000000000,0,831000,{B1BD933E-D003-47E8-AA25-A03E395C3EA1},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33424.414869400003226,-15765.994959499999823
608,665558,965220,3.800000000000000,0,831000,{07F8DB8A-3806-40F9-BCA9-ED47BBEDC7DB},2010/4/7 0:00:00,2012/7/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33299.116679999999178,-15732.119520000000193
609,665559,965221,3.700000000000000,0,831000,{2AFB0DE6-5499-4D49-B6B3-CF424FC77B23},2010/4/7 0:00:00,2012/8/1 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33298.072095499999705,-15904.871302899999137
610,665624,965232,3.700000000000000,0,831000,{901449DA-4C03-4052-A1E6-8E5E70559FC4},2010/4/7 0:00:00,2012/7/19 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33363.355239500000607,-15938.912617100000716
611,665625,965233,3.700000000000000,0,831000,{180D74B5-E628-45F7-88B3-7D4DA6C37414},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33282.773609800002305,-15971.243972599999324
612,665628,965243,3.700000000000000,0,831000,{0AD176A2-A409-48D3-A984-844BFBB35BC0},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33875.709114199999021,-15407.388009300000704
613,665629,965247,4.000000000000000,0,831000,{C03502EF-CE98-4670-98CF-E9A1C496C15E},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33976.427746100001968,-15871.324397000000317
614,665630,965249,4.000000000000000,0,831000,{20AFDBE6-1D09-4279-9790-2A79B02419EA},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33812.904942900000606,-15890.508636099999421
615,665631,965250,3.800000000000000,0,831000,{D565B0C8-ECFF-4CBE-9FB1-504B6CED3A28},2010/4/7 0:00:00,2012/4/23 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33748.904620100001921,-15849.868382299999212
616,665698,965254,3.800000000000000,0,831000,{CD573A45-7946-4E20-AAEE-97DA3DD4F295},2010/4/7 0:00:00,2012/7/30 0:00:00, ,2000,0,{00000000-0000-0000-0000-000000000000},1899/12/30 0:00:00, ,0, ,33978.089503399998648,-15615.719939299999169
